user	transaction date	sales amount	join date	region
3242	July/27/2013	42.75	March/21/2014	I
6731	July/27/2013	79.32	May/29/2009	G
3168	July/27/2013	35.94	March/21/2014	D
6612	July/27/2013	53.71	October/30/2010	I
7233	July/27/2013	14.45	March/21/2014	F
7309	July/27/2013	7.92	March/21/2014	I
7755	July/27/2013	16.52	March/30/2013	T
8714	July/27/2013	12.8	March/29/2014	C
6643	July/27/2013	43.79	May/02/2014	C
7214	July/27/2013	4.95	July/12/2011	T
9320	July/27/2013	8.85	April/21/2011	G
9285	July/27/2013	35.53	October/02/2011	O
9405	July/27/2013	1.24	July/28/2012	D
9719	July/27/2013	57.96	March/06/2009	L
7013	July/27/2013	33.0	September/27/2008	B
7706	July/27/2013	12.05	March/01/2013	G
8450	July/27/2013	99.6	May/03/2013	M
272	July/28/2013	29.2	June/19/1999	B
1140	July/28/2013	44.88	July/08/2009	G
959	July/28/2013	18.93	March/26/2013	C
3118	July/28/2013	40.07	March/21/2014	I
3271	July/28/2013	11.39	November/28/2013	F
2504	July/28/2013	86.36	July/01/2013	P
4057	July/28/2013	11.56	September/17/2013	H
1789	July/28/2013	7.52	July/02/2013	C
4426	July/28/2013	10.57	March/21/2014	H
4727	July/28/2013	70.81	August/01/2013	E
2536	July/28/2013	11.22	July/01/2013	G
5037	July/28/2013	48.75	March/21/2014	B
5320	July/28/2013	11.15	March/21/2014	C
3118	July/28/2013	0.83	March/21/2014	I
5540	July/28/2013	15.28	March/21/2014	C
3118	July/28/2013	59.5	March/21/2014	I
5564	July/28/2013	26.36	August/01/2013	A
3118	July/28/2013	178.12	March/21/2014	I
5796	July/28/2013	57.84	March/21/2014	C
4727	July/28/2013	77.47	August/01/2013	E
5893	July/28/2013	25.69	July/28/2013	C
6063	July/28/2013	17.76	March/21/2014	C
4549	July/28/2013	50.87	November/04/2013	G
3118	July/28/2013	1.66	March/21/2014	I
5947	July/28/2013	5.28	August/31/2009	G
8268	July/28/2013	12.55	March/21/2014	A
8573	July/28/2013	8.26	August/13/2007	G
8732	July/28/2013	31.22	July/19/2010	C
395	July/29/2013	50.35	January/03/2005	I
437	July/29/2013	124.1	July/22/2007	B
12	July/29/2013	8.25	January/20/2006	E
10	July/29/2013	57.88	January/01/2001	C
313	July/29/2013	28.86	May/23/2008	D
770	July/29/2013	50.25	December/09/2010	L
151	July/29/2013	74.79	March/03/2011	B
23	July/29/2013	62.51	January/18/1999	B
1642	July/29/2013	46.32	March/06/2010	B
1800	July/29/2013	15.03	May/17/2013	C
1917	July/29/2013	29.67	December/12/2012	D
100	July/29/2013	12.5	September/26/2010	E
3038	July/29/2013	7.42	June/14/2013	C
1592	July/29/2013	65.35	July/01/2013	R
3309	July/29/2013	51.22	June/24/2013	L
2202	July/29/2013	9.66	July/01/2013	B
2307	July/29/2013	20.55	July/02/2013	N
2662	July/29/2013	5.45	June/06/2013	B
1356	July/29/2013	7.34	July/01/2013	G
3943	July/29/2013	1.66	August/01/2013	G
1876	July/29/2013	14.04	July/01/2013	C
4301	July/29/2013	2.48	August/01/2013	L
4338	July/29/2013	22.39	March/21/2014	F
629	July/29/2013	12.32	July/02/2013	N
4448	July/29/2013	57.39	August/01/2013	L
3943	July/29/2013	6.69	August/01/2013	G
4136	July/29/2013	49.58	August/01/2013	L
4823	July/29/2013	2.47	March/21/2014	F
3943	July/29/2013	23.96	August/01/2013	G
4348	July/29/2013	30.02	August/01/2013	B
4416	July/29/2013	4.08	July/02/2013	E
5172	July/29/2013	17.51	August/01/2013	H
5227	July/29/2013	10.67	August/01/2013	D
4448	July/29/2013	6.53	August/01/2013	L
5333	July/29/2013	2.81	October/30/2013	P
4255	July/29/2013	2.49	August/01/2013	B
5277	July/29/2013	16.52	March/21/2014	A
5333	July/29/2013	24.71	October/30/2013	P
4506	July/29/2013	82.87	March/21/2014	C
5432	July/29/2013	20.82	August/18/2009	G
4973	July/29/2013	8.09	August/21/2013	P
3878	July/29/2013	123.28	March/21/2014	C
4427	July/29/2013	53.46	March/21/2014	I
7179	July/29/2013	42.14	March/21/2014	B
5572	July/29/2013	7.93	March/21/2014	A
8701	July/29/2013	103.78	March/14/2011	D
4347	July/29/2013	5.8	July/29/2013	B
9064	July/29/2013	153.71	January/14/2013	I
7047	July/29/2013	96.84	November/05/2007	C
7748	July/29/2013	2.49	March/05/2013	C
5712	July/29/2013	1.65	March/21/2014	H
7108	July/29/2013	7.44	October/16/2011	F
9873	July/29/2013	18.02	March/24/2012	I
7748	July/29/2013	6.53	March/05/2013	C
255	July/30/2013	8.6	May/22/2009	C
220	July/30/2013	5.9	December/08/2004	E
2	July/30/2013	65.91	June/29/2004	B
459	July/30/2013	8.26	October/22/2012	B
534	July/30/2013	18.93	July/06/2001	B
551	July/30/2013	37.85	July/20/2003	B
554	July/30/2013	62.27	September/27/2009	B
665	July/30/2013	32.98	February/08/2011	E
267	July/30/2013	24.8	November/17/2008	B
100	July/30/2013	11.16	September/26/2010	E
1002	July/30/2013	16.03	November/14/2013	B
1777	July/30/2013	37.72	August/23/2011	B
4	July/30/2013	18.12	July/28/2011	B
947	July/30/2013	96.61	April/09/2013	G
1974	July/30/2013	7.69	December/22/2010	H
2310	July/30/2013	57.44	July/01/2013	B
2283	July/30/2013	3.3	July/25/2013	P
3276	July/30/2013	8.26	July/02/2013	L
3383	July/30/2013	36.8	July/02/2013	I
2443	July/30/2013	18.58	July/01/2013	G
1580	July/30/2013	58.99	November/11/2014	P
3196	July/30/2013	3.22	March/21/2014	K
2804	July/30/2013	8.26	July/01/2013	S
3196	July/30/2013	66.93	March/21/2014	K
4465	July/30/2013	21.07	July/02/2013	D
3764	July/30/2013	68.08	June/03/2013	L
4548	July/30/2013	16.93	August/01/2013	M
4189	July/30/2013	59.55	October/14/2014	K
4494	July/30/2013	0.83	August/01/2013	C
4396	July/30/2013	5.69	August/01/2013	M
4790	July/30/2013	10.74	October/13/2014	A
3405	July/30/2013	36.81	August/01/2013	G
5329	July/30/2013	27.15	March/21/2014	G
3207	July/30/2013	103.28	September/02/2013	I
2378	July/30/2013	54.27	September/17/2013	G
5016	July/30/2013	29.21	December/18/2013	E
5434	July/30/2013	17.82	August/01/2013	B
3376	July/30/2013	56.93	December/03/2013	G
6283	July/30/2013	26.42	March/21/2014	B
7066	July/30/2013	15.69	September/19/2009	G
3405	July/30/2013	1.98	August/01/2013	G
5058	July/30/2013	22.72	December/14/2014	A
7488	July/30/2013	24.93	March/08/2013	C
7757	July/30/2013	19.41	March/21/2014	I
8381	July/30/2013	10.96	July/11/2008	B
6670	July/30/2013	24.37	June/06/2014	G
4659	July/30/2013	61.96	July/01/2013	A
6118	July/30/2013	12.88	February/10/2014	F
8691	July/30/2013	53.52	April/20/2012	B
7151	July/30/2013	39.66	October/13/2014	O
5847	July/30/2013	35.94	April/21/2012	I
7057	July/30/2013	34.03	May/29/2008	B
7748	July/30/2013	2.4	March/05/2013	C
8363	July/30/2013	91.29	August/06/2010	F
65	July/31/2013	16.45	May/10/2007	C
53	July/31/2013	34.71	March/23/2000	B
54	July/31/2013	49.04	April/18/2009	C
25	July/31/2013	9.83	January/01/2001	B
365	July/31/2013	48.68	October/21/2004	B
797	July/31/2013	6.62	March/04/2010	B
134	July/31/2013	42.58	January/01/2001	B
867	July/31/2013	47.85	June/14/2009	M
429	July/31/2013	54.46	November/30/2005	H
395	July/31/2013	9.07	January/03/2005	I
1230	July/31/2013	15.62	January/04/2013	C
519	July/31/2013	14.03	January/04/2004	M
1734	July/31/2013	10.33	August/16/2012	N
54	July/31/2013	30.61	April/18/2009	C
1872	July/31/2013	35.07	July/31/2013	G
1091	July/31/2013	59.86	December/04/2010	M
1872	July/31/2013	79.83	July/31/2013	G
2275	July/31/2013	10.58	May/30/2013	D
2107	July/31/2013	11.49	February/03/2013	M
2610	July/31/2013	92.64	June/04/2013	S
2909	July/31/2013	8.68	July/31/2013	C
629	July/31/2013	42.76	July/02/2013	N
2072	July/31/2013	33.8	August/13/2010	C
3095	July/31/2013	43.2	June/14/2013	C
3273	July/31/2013	28.67	July/25/2013	B
3227	July/31/2013	3.55	July/02/2013	B
3095	July/31/2013	68.68	June/14/2013	C
4215	July/31/2013	16.45	August/01/2013	G
4281	July/31/2013	12.28	November/04/2013	G
4335	July/31/2013	25.42	July/02/2013	F
4030	July/31/2013	11.56	August/01/2013	I
4541	July/31/2013	26.85	March/21/2014	C
1356	July/31/2013	1.48	July/01/2013	G
3298	July/31/2013	3.63	November/23/2014	M
3676	July/31/2013	7.84	November/28/2013	I
3365	July/31/2013	72.14	November/24/2014	I
4766	July/31/2013	25.61	March/21/2014	B
3326	July/31/2013	38.33	November/12/2014	G
2871	July/31/2013	8.76	July/01/2013	G
5076	July/31/2013	4.94	August/01/2013	I
5082	July/31/2013	3.96	March/21/2014	C
4038	July/31/2013	26.01	July/01/2013	P
3664	July/31/2013	49.88	August/01/2013	L
5277	July/31/2013	8.26	March/21/2014	A
5501	July/31/2013	49.59	August/01/2013	B
5466	July/31/2013	11.64	March/21/2014	G
4247	July/31/2013	14.71	October/30/2013	O
4379	July/31/2013	3.86	July/02/2013	C
5216	July/31/2013	4.96	August/01/2013	H
5944	July/31/2013	48.83	January/09/2014	D
3641	July/31/2013	7.6	August/01/2013	A
4242	July/31/2013	17.85	October/14/2014	B
5330	July/31/2013	44.21	December/03/2013	H
4369	July/31/2013	10.15	November/04/2013	E
7196	July/31/2013	10.73	September/12/2008	F
7361	July/31/2013	23.61	October/03/2006	C
4932	July/31/2013	79.74	August/01/2013	L
4876	July/31/2013	14.79	March/21/2014	B
7548	July/31/2013	4.95	January/19/2013	H
6677	July/31/2013	9.91	October/05/2005	B
9355	July/31/2013	6.99	September/28/2011	R
9714	July/31/2013	48.34	July/13/2012	F
5700	July/31/2013	11.64	October/13/2014	C
7748	July/31/2013	2.4	March/05/2013	C
33	August/01/2013	4.05	March/17/2005	B
14	August/01/2013	4.05	June/24/2004	F
289	August/01/2013	15.14	March/06/2012	C
229	August/01/2013	37.82	November/02/2006	C
416	August/01/2013	10.42	November/04/2009	B
108	August/01/2013	76.87	January/01/2001	B
764	August/01/2013	145.98	May/09/2013	I
254	August/01/2013	6.19	January/06/2007	B
63	August/01/2013	76.03	May/27/2009	D
7	August/01/2013	44.5	May/04/2009	C
3	August/01/2013	9.42	March/27/2006	B
41	August/01/2013	8.4	August/01/2009	B
33	August/01/2013	268.24	March/17/2005	B
599	August/01/2013	17.27	September/01/2009	B
210	August/01/2013	10.74	July/22/2004	B
4	August/01/2013	39.18	July/28/2011	B
770	August/01/2013	47.0	December/09/2010	L
1177	August/01/2013	56.06	October/12/2011	C
1066	August/01/2013	2.72	July/26/2012	B
451	August/01/2013	15.4	December/02/2000	B
1002	August/01/2013	45.28	November/14/2013	B
1487	August/01/2013	64.53	May/06/2011	M
1281	August/01/2013	18.38	June/17/2011	G
2218	August/01/2013	77.22	June/01/2013	G
1244	August/01/2013	83.71	April/01/2013	B
959	August/01/2013	8.68	March/26/2013	C
1953	August/01/2013	37.22	August/01/2013	I
91	August/01/2013	17.67	March/20/1999	B
1187	August/01/2013	234.26	July/01/2013	I
2972	August/01/2013	12.79	July/01/2013	B
3966	August/01/2013	22.29	March/21/2014	O
2296	August/01/2013	47.1	July/01/2013	S
1452	August/01/2013	86.14	June/05/2013	M
4000	August/01/2013	3.22	March/21/2014	P
4258	August/01/2013	58.26	August/21/2013	C
1452	August/01/2013	18.5	June/05/2013	M
2108	August/01/2013	10.54	July/01/2013	G
1920	August/01/2013	16.73	July/01/2013	C
4505	August/01/2013	40.03	March/21/2014	L
4340	August/01/2013	106.36	March/21/2014	P
3309	August/01/2013	6.6	June/24/2013	L
3090	August/01/2013	25.59	August/21/2013	P
4340	August/01/2013	3.22	March/21/2014	P
2626	August/01/2013	36.42	July/01/2013	C
4914	August/01/2013	7.0	September/28/2012	D
4626	August/01/2013	19.83	August/21/2013	B
5027	August/01/2013	30.99	December/18/2013	G
4083	August/01/2013	60.81	August/21/2013	I
5107	August/01/2013	23.55	August/01/2013	I
3222	August/01/2013	11.31	July/01/2013	I
4756	August/01/2013	17.13	August/21/2013	C
5222	August/01/2013	49.91	August/21/2013	C
4370	August/01/2013	121.05	July/02/2013	G
4771	August/01/2013	46.14	July/02/2013	S
4857	August/01/2013	110.03	August/21/2013	E
5058	August/01/2013	12.81	December/14/2014	A
5722	August/01/2013	20.09	March/21/2014	G
6086	August/01/2013	8.24	August/21/2013	G
7480	August/01/2013	9.47	October/13/2014	G
5138	August/01/2013	11.56	March/21/2014	G
7954	August/01/2013	85.37	March/21/2014	T
6909	August/01/2013	51.96	December/09/2012	A
6618	August/01/2013	6.61	February/05/2011	D
4678	August/01/2013	27.51	July/02/2013	F
9352	August/01/2013	4.95	March/04/2013	E
7781	August/01/2013	5.78	September/15/2011	C
192	August/02/2013	124.59	March/24/2001	B
436	August/02/2013	54.5	September/04/2010	A
110	August/02/2013	8.35	March/18/2000	B
258	August/02/2013	25.61	December/23/2005	B
12	August/02/2013	21.42	January/20/2006	E
224	August/02/2013	28.92	April/07/2006	F
288	August/02/2013	1.64	May/04/2002	B
503	August/02/2013	56.72	March/09/2009	D
313	August/02/2013	31.56	May/23/2008	D
75	August/02/2013	58.11	January/01/2001	B
1224	August/02/2013	32.33	July/19/2011	D
1436	August/02/2013	47.85	August/02/2013	C
1067	August/02/2013	82.51	December/16/2009	D
310	August/02/2013	67.97	November/14/2010	M
294	August/02/2013	68.29	June/27/2009	C
2189	August/02/2013	106.36	February/15/2012	F
1671	August/02/2013	30.34	June/25/2013	B
1260	August/02/2013	19.75	January/03/2003	B
1765	August/02/2013	4.96	July/17/2012	B
1307	August/02/2013	67.52	August/21/2013	G
1417	August/02/2013	38.88	March/02/2007	B
629	August/02/2013	7.42	July/02/2013	N
3712	August/02/2013	104.28	August/21/2013	P
1578	August/02/2013	3.31	July/01/2013	G
2611	August/02/2013	74.12	December/13/2014	G
3681	August/02/2013	56.19	March/21/2014	C
4169	August/02/2013	38.74	May/15/2013	C
3712	August/02/2013	8.25	August/21/2013	P
4348	August/02/2013	33.05	August/01/2013	B
4682	August/02/2013	18.92	June/28/2013	E
2611	August/02/2013	96.09	December/13/2014	G
3907	August/02/2013	17.0	March/21/2014	L
2611	August/02/2013	98.66	December/13/2014	G
4129	August/02/2013	18.99	August/01/2013	P
4327	August/02/2013	36.84	July/25/2013	S
3541	August/02/2013	29.33	August/21/2013	G
4473	August/02/2013	39.66	August/21/2013	P
2486	August/02/2013	59.51	September/02/2013	G
5163	August/02/2013	8.1	August/21/2013	B
2888	August/02/2013	19.83	July/01/2013	G
4113	August/02/2013	75.49	July/25/2013	C
5123	August/02/2013	7.6	March/21/2014	G
4129	August/02/2013	102.64	August/01/2013	P
5448	August/02/2013	28.2	June/27/2009	I
3712	August/02/2013	42.99	August/21/2013	P
4829	August/02/2013	27.68	December/18/2013	F
4973	August/02/2013	4.05	August/21/2013	P
5129	August/02/2013	35.38	June/15/2013	S
5773	August/02/2013	54.52	March/21/2014	C
5816	August/02/2013	15.62	March/21/2014	I
4063	August/02/2013	15.7	March/21/2014	G
5959	August/02/2013	89.28	September/16/2011	H
4481	August/02/2013	39.98	July/01/2013	I
5306	August/02/2013	10.96	March/21/2014	H
3405	August/02/2013	1.64	August/01/2013	G
6618	August/02/2013	15.28	February/05/2011	D
4483	August/02/2013	149.72	March/21/2014	I
7592	August/02/2013	52.7	March/21/2014	C
6762	August/02/2013	15.61	March/21/2014	G
6618	August/02/2013	46.0	February/05/2011	D
6618	August/02/2013	24.71	February/05/2011	D
6618	August/02/2013	10.98	February/05/2011	D
6618	August/02/2013	1.48	February/05/2011	D
6618	August/02/2013	14.85	February/05/2011	D
6618	August/02/2013	31.78	February/05/2011	D
6618	August/02/2013	1.64	February/05/2011	D
6618	August/02/2013	49.56	February/05/2011	D
7499	August/02/2013	34.7	February/24/2012	C
8954	August/02/2013	7.93	June/12/2012	A
276	August/03/2013	37.93	November/13/1999	B
290	August/03/2013	4.87	March/12/2011	I
123	August/03/2013	4.55	October/25/2002	B
138	August/03/2013	181.55	August/19/2003	H
44	August/03/2013	68.1	January/01/2001	B
50	August/03/2013	34.51	May/14/2005	B
81	August/03/2013	10.66	August/02/2002	B
139	August/03/2013	264.12	December/24/1999	B
360	August/03/2013	68.87	June/26/2009	M
96	August/03/2013	35.24	January/11/2008	M
370	August/03/2013	26.28	July/13/2009	B
800	August/03/2013	18.58	January/07/2009	B
1852	August/03/2013	1.24	March/26/2012	I
1855	August/03/2013	10.51	November/30/2012	H
478	August/03/2013	3.23	June/24/2006	I
1059	August/03/2013	38.28	August/25/2010	B
2794	August/03/2013	37.69	August/03/2013	C
2431	August/03/2013	16.51	August/03/2013	M
2431	August/03/2013	15.62	August/03/2013	M
3366	August/03/2013	10.33	November/17/2012	I
1555	August/03/2013	41.73	July/25/2013	P
2650	August/03/2013	9.97	May/18/2013	I
1966	August/03/2013	2.48	July/01/2013	I
3173	August/03/2013	24.01	June/01/2013	D
2662	August/03/2013	18.88	June/06/2013	B
3548	August/03/2013	59.94	July/01/2013	D
2163	August/03/2013	40.07	March/21/2014	C
2526	August/03/2013	22.86	July/01/2013	M
1452	August/03/2013	39.25	June/05/2013	M
4637	August/03/2013	37.42	March/21/2014	O
2566	August/03/2013	109.93	June/29/2013	D
4915	August/03/2013	3.64	March/21/2014	O
4523	August/03/2013	60.19	March/21/2014	H
5007	August/03/2013	30.16	March/21/2014	E
3242	August/03/2013	29.12	March/21/2014	I
4253	August/03/2013	108.5	December/20/2014	D
4252	August/03/2013	12.3	July/02/2013	C
4574	August/03/2013	11.06	August/21/2013	P
5026	August/03/2013	13.66	August/21/2013	S
3956	August/03/2013	16.97	March/21/2014	D
4379	August/03/2013	119.83	July/02/2013	C
3533	August/03/2013	16.45	September/02/2013	S
4237	August/03/2013	16.92	July/25/2013	B
4973	August/03/2013	13.14	August/21/2013	P
4737	August/03/2013	41.42	March/21/2014	C
6171	August/03/2013	15.36	March/21/2014	B
3557	August/03/2013	6.69	August/01/2013	B
4281	August/03/2013	12.88	November/04/2013	G
5561	August/03/2013	9.87	March/21/2014	C
7674	August/03/2013	32.14	December/19/2011	I
6618	August/03/2013	4.7	February/05/2011	D
6618	August/03/2013	18.17	February/05/2011	D
7953	August/03/2013	3.31	May/11/2013	H
2912	August/03/2013	9.09	July/01/2013	M
8144	August/03/2013	6.73	December/27/2014	G
7269	August/03/2013	25.33	September/26/2005	B
7748	August/03/2013	22.31	March/05/2013	C
4420	August/03/2013	3.39	August/21/2013	C
6618	August/03/2013	7.02	February/05/2011	D
6618	August/03/2013	8.25	February/05/2011	D
6618	August/03/2013	0.82	February/05/2011	D
6618	August/03/2013	60.65	February/05/2011	D
6618	August/03/2013	10.74	February/05/2011	D
9159	August/03/2013	73.7	July/24/2003	D
9226	August/03/2013	32.22	September/15/2012	M
6618	August/03/2013	3.29	February/05/2011	D
6618	August/03/2013	3.92	February/05/2011	D
9205	August/03/2013	51.07	October/06/2012	S
6618	August/03/2013	4.13	February/05/2011	D
6618	August/03/2013	4.95	February/05/2011	D
9081	August/03/2013	30.18	November/14/2009	H
44	August/04/2013	18.14	January/01/2001	B
4	August/04/2013	30.91	July/28/2011	B
391	August/04/2013	11.6	December/17/2009	I
44	August/04/2013	23.11	January/01/2001	B
49	August/04/2013	21.4	May/16/2005	B
678	August/04/2013	41.24	April/10/2010	F
205	August/04/2013	10.45	June/27/1999	B
686	August/04/2013	58.6	November/22/2008	C
748	August/04/2013	42.85	May/05/2010	M
292	August/04/2013	75.73	January/03/2007	E
1684	August/04/2013	8.26	November/22/2011	C
1278	August/04/2013	6.53	February/07/2013	C
1278	August/04/2013	13.97	February/07/2013	C
2792	August/04/2013	61.61	August/04/2013	F
1278	August/04/2013	12.72	February/07/2013	C
2323	August/04/2013	18.93	June/16/2013	I
3611	August/04/2013	33.0	July/01/2013	G
2863	August/04/2013	5.37	July/26/2013	P
1752	August/04/2013	60.99	August/04/2013	I
2488	August/04/2013	38.0	July/01/2013	S
2199	August/04/2013	54.53	May/26/2013	C
2199	August/04/2013	3.29	May/26/2013	C
4426	August/04/2013	36.35	March/21/2014	H
3869	August/04/2013	97.66	July/02/2013	D
5405	August/04/2013	23.85	March/21/2014	G
5043	August/04/2013	32.47	March/21/2014	I
4974	August/04/2013	13.63	August/21/2013	B
4209	August/04/2013	127.92	August/21/2013	C
6444	August/04/2013	21.07	January/06/2015	G
6593	August/04/2013	4.45	February/27/2011	C
6719	August/04/2013	21.06	March/21/2014	B
7474	August/04/2013	26.43	August/21/2013	A
7269	August/04/2013	5.6	September/26/2005	B
7235	August/04/2013	1.65	October/13/2011	H
8497	August/04/2013	20.65	October/18/2003	P
143	August/05/2013	76.2	May/18/2007	C
411	August/05/2013	29.67	March/13/2004	B
420	August/05/2013	9.49	July/23/2009	H
40	August/05/2013	36.28	March/29/1999	B
12	August/05/2013	118.63	January/20/2006	E
760	August/05/2013	15.62	October/11/2007	C
692	August/05/2013	22.99	December/18/2010	G
16	August/05/2013	8.46	January/01/2001	B
2140	August/05/2013	7.05	August/05/2013	B
2147	August/05/2013	16.37	December/21/2011	H
685	August/05/2013	220.28	June/24/2011	C
715	August/05/2013	77.44	October/16/2015	B
2711	August/05/2013	4.26	August/05/2013	A
2208	August/05/2013	139.41	July/01/2013	B
3011	August/05/2013	16.45	March/21/2014	C
4107	August/05/2013	12.37	March/21/2014	C
4212	August/05/2013	8.26	August/21/2013	M
1711	August/05/2013	4.7	July/25/2013	B
1974	August/05/2013	1.18	December/22/2010	H
3601	August/05/2013	9.25	July/25/2013	D
4523	August/05/2013	42.55	March/21/2014	H
4566	August/05/2013	9.57	August/21/2013	E
4981	August/05/2013	2.07	March/21/2014	S
2857	August/05/2013	41.56	July/01/2013	A
3645	August/05/2013	22.23	March/21/2014	C
4230	August/05/2013	12.22	July/02/2013	G
5494	August/05/2013	46.81	October/30/2013	C
4501	August/05/2013	4.45	March/21/2014	M
4813	August/05/2013	18.17	August/21/2013	G
5205	August/05/2013	12.31	August/21/2013	M
5339	August/05/2013	30.98	March/21/2014	E
4635	August/05/2013	4.13	March/21/2014	B
4649	August/05/2013	12.39	August/21/2013	G
5526	August/05/2013	15.17	October/13/2014	S
5498	August/05/2013	47.83	October/24/2014	I
4657	August/05/2013	3.88	March/21/2014	G
6456	August/05/2013	33.88	October/19/2004	G
4326	August/05/2013	41.96	August/21/2013	A
5241	August/05/2013	116.72	November/04/2013	S
7685	August/05/2013	25.59	April/02/2013	S
8817	August/05/2013	24.62	December/24/2003	E
9256	August/05/2013	3.93	August/31/2011	B
8891	August/05/2013	9.21	July/24/2011	C
6618	August/05/2013	0.41	February/05/2011	D
7883	August/05/2013	56.6	March/08/2008	B
37	August/06/2013	3.22	January/01/2001	B
297	August/06/2013	16.44	April/06/2013	B
133	August/06/2013	19.75	May/15/2008	M
448	August/06/2013	42.0	January/17/2009	B
1252	August/06/2013	54.46	December/21/2010	B
890	August/06/2013	10.25	March/26/2010	E
336	August/06/2013	93.22	May/28/2010	N
1993	August/06/2013	2.06	June/12/2013	A
47	August/06/2013	71.94	June/29/2012	E
675	August/06/2013	34.62	April/15/2008	M
706	August/06/2013	55.87	May/16/2012	D
100	August/06/2013	21.98	September/26/2010	E
3009	August/06/2013	9.83	August/06/2013	M
2828	August/06/2013	4.95	May/25/2013	M
3669	August/06/2013	40.79	August/06/2013	D
3257	August/06/2013	6.36	July/01/2013	I
1667	August/06/2013	40.9	January/09/2014	G
1649	August/06/2013	4.7	July/01/2013	S
3052	August/06/2013	9.9	July/01/2013	B
4489	August/06/2013	9.84	August/21/2013	E
2176	August/06/2013	37.18	July/01/2013	M
4335	August/06/2013	20.65	July/02/2013	F
1555	August/06/2013	38.22	July/25/2013	P
629	August/06/2013	92.96	July/02/2013	N
1753	August/06/2013	21.9	February/06/2015	C
2297	August/06/2013	7.01	July/02/2013	N
4930	August/06/2013	23.75	March/21/2014	D
4298	August/06/2013	19.4	November/26/2014	C
4366	August/06/2013	47.83	August/21/2013	G
4030	August/06/2013	9.99	August/01/2013	I
4207	August/06/2013	2.98	August/21/2013	B
4669	August/06/2013	16.11	August/21/2013	H
5342	August/06/2013	16.94	March/21/2014	G
5235	August/06/2013	34.27	November/12/2014	G
4550	August/06/2013	13.25	July/25/2013	H
6456	August/06/2013	49.99	October/19/2004	G
5166	August/06/2013	15.96	January/29/2014	C
7051	August/06/2013	7.84	June/08/2005	I
4548	August/06/2013	3.71	August/01/2013	M
6484	August/06/2013	4.13	January/24/2013	E
8061	August/06/2013	9.83	January/15/2008	G
4420	August/06/2013	60.32	August/21/2013	C
5812	August/06/2013	11.04	July/01/2009	G
9018	August/06/2013	39.25	February/26/2007	C
6197	August/06/2013	7.93	August/21/2009	G
178	August/07/2013	84.2	May/14/2000	B
364	August/07/2013	84.81	January/01/2001	B
96	August/07/2013	21.82	January/11/2008	M
572	August/07/2013	3.72	June/15/2010	J
632	August/07/2013	138.68	October/01/2012	O
720	August/07/2013	23.74	July/19/2008	I
134	August/07/2013	21.38	January/01/2001	B
59	August/07/2013	100.66	February/14/2007	B
953	August/07/2013	9.01	March/05/2009	H
1014	August/07/2013	17.49	October/29/2009	C
1634	August/07/2013	9.83	November/28/2012	I
2176	August/07/2013	5.79	July/01/2013	M
1270	August/07/2013	13.9	January/24/2011	C
1195	August/07/2013	44.11	August/07/2013	C
2925	August/07/2013	52.05	August/07/2013	B
2364	August/07/2013	28.06	August/07/2013	D
4135	August/07/2013	8.25	March/21/2014	I
2186	August/07/2013	9.98	June/06/2013	C
4288	August/07/2013	61.56	March/21/2014	H
2486	August/07/2013	36.69	September/02/2013	G
1993	August/07/2013	8.18	June/12/2013	A
4414	August/07/2013	4.87	March/21/2014	L
1966	August/07/2013	6.61	July/01/2013	I
2772	August/07/2013	41.07	March/21/2014	O
3192	August/07/2013	36.76	July/01/2013	P
3842	August/07/2013	30.48	March/21/2014	M
3249	August/07/2013	10.36	July/01/2013	I
4006	August/07/2013	12.31	November/10/2014	H
4230	August/07/2013	21.0	July/02/2013	G
5599	August/07/2013	94.2	March/21/2014	C
4431	August/07/2013	3.1	November/12/2014	G
4574	August/07/2013	1.64	August/21/2013	P
4967	August/07/2013	0.82	March/21/2014	P
4581	August/07/2013	37.26	August/21/2013	G
4723	August/07/2013	35.11	December/18/2013	G
4919	August/07/2013	6.62	March/21/2014	C
5448	August/07/2013	10.75	June/27/2009	D
4240	August/07/2013	4.45	August/07/2013	H
7549	August/07/2013	8.5	September/21/2005	B
8710	August/07/2013	16.44	May/07/2013	E
7314	August/07/2013	4.96	March/29/2013	U
8232	August/07/2013	42.55	June/06/2009	O
9232	August/07/2013	4.46	August/01/2006	F
9373	August/07/2013	3.96	February/02/2013	C
9617	August/07/2013	29.24	April/08/2013	I
7748	August/07/2013	1.64	March/05/2013	C
9799	August/07/2013	8.18	October/23/2009	Q
9376	August/07/2013	18.91	June/18/2012	T
274	August/08/2013	3.86	April/11/2001	B
175	August/08/2013	6.44	June/26/2004	O
274	August/08/2013	67.2	April/11/2001	B
305	August/08/2013	6.61	January/01/2001	B
939	August/08/2013	11.49	April/11/2010	M
337	August/08/2013	30.81	October/17/2001	B
373	August/08/2013	48.68	October/28/2010	J
96	August/08/2013	1.7	January/11/2008	M
296	August/08/2013	63.39	July/14/2003	B
1204	August/08/2013	23.89	August/10/2002	B
353	August/08/2013	3.64	December/06/2009	I
861	August/08/2013	12.16	May/12/2013	B
1878	August/08/2013	21.81	July/01/2013	I
1656	August/08/2013	11.56	July/01/2013	G
2007	August/08/2013	9.76	August/16/2011	B
1846	August/08/2013	31.24	May/30/2013	I
2432	August/08/2013	8.93	December/18/2012	C
