user	transaction date	sales amount	join date	region
9511	August/07/2015	24.51	August/12/2010	S
7122	August/07/2015	26.15	May/05/2006	H
7412	August/07/2015	65.08	March/21/2015	I
7357	August/07/2015	40.82	August/07/2015	S
378	August/08/2015	41.66	March/18/2004	B
1022	August/08/2015	24.51	May/18/2009	I
911	August/08/2015	1.42	December/22/2007	L
584	August/08/2015	11.32	December/02/2010	M
28	August/08/2015	130.98	April/16/2011	J
1291	August/08/2015	57.61	July/15/2010	B
1146	August/08/2015	41.72	August/17/2007	B
803	August/08/2015	13.03	June/26/2012	H
584	August/08/2015	11.32	December/02/2010	M
4	August/08/2015	44.68	July/28/2011	B
1689	August/08/2015	62.04	February/14/2011	I
732	August/08/2015	95.83	August/10/2011	B
1685	August/08/2015	69.58	August/01/2013	C
629	August/08/2015	62.24	July/02/2013	N
2481	August/08/2015	21.64	August/02/2015	B
2935	August/08/2015	55.25	August/08/2015	C
2686	August/08/2015	6.13	February/08/2014	C
629	August/08/2015	15.98	July/02/2013	N
2310	August/08/2015	166.14	July/01/2013	B
2451	August/08/2015	51.12	July/02/2013	C
2363	August/08/2015	20.58	November/28/2013	K
2957	August/08/2015	26.95	July/02/2013	I
2451	August/08/2015	58.45	July/02/2013	C
3569	August/08/2015	66.3	July/01/2013	S
3649	August/08/2015	22.02	November/19/2013	C
4388	August/08/2015	44.04	January/09/2014	B
4563	August/08/2015	13.11	January/29/2014	C
5438	August/08/2015	19.67	June/18/2014	M
5483	August/08/2015	71.63	October/04/2013	H
4854	August/08/2015	47.38	March/21/2014	D
6663	August/08/2015	10.92	September/16/2006	H
5367	August/08/2015	10.87	August/12/2013	B
7008	August/08/2015	26.62	August/08/2015	B
6698	August/08/2015	17.72	November/17/2011	H
5392	August/08/2015	67.5	January/09/2014	M
5589	August/08/2015	24.51	February/10/2015	G
4893	August/08/2015	46.3	January/14/2014	C
7391	August/08/2015	28.53	August/08/2015	L
5392	August/08/2015	51.56	January/09/2014	M
8473	August/08/2015	13.45	January/29/2011	D
5392	August/08/2015	26.97	January/09/2014	M
9096	August/08/2015	43.64	February/10/2007	D
7768	August/08/2015	20.41	September/01/2014	B
9644	August/08/2015	28.67	September/09/2006	L
8434	August/08/2015	78.87	July/24/2015	A
8217	August/08/2015	39.26	April/20/2013	M
9274	August/08/2015	57.79	March/19/2013	C
349	August/09/2015	12.29	January/03/2007	E
44	August/09/2015	58.45	January/01/2001	B
44	August/09/2015	12.7	January/01/2001	B
144	August/09/2015	50.35	August/29/2009	I
287	August/09/2015	85.98	May/09/2010	B
604	August/09/2015	61.91	February/27/2010	N
28	August/09/2015	53.58	April/16/2011	J
2523	August/09/2015	14.67	April/11/2005	I
898	August/09/2015	54.93	July/17/2013	D
3763	August/09/2015	15.97	August/09/2015	D
4022	August/09/2015	30.99	August/09/2015	C
3636	August/09/2015	4.84	July/25/2013	S
4184	August/09/2015	1.64	March/21/2014	S
4064	August/09/2015	45.92	September/02/2013	H
4371	August/09/2015	18.44	November/04/2013	S
3507	August/09/2015	28.61	July/02/2013	F
5392	August/09/2015	24.51	January/09/2014	M
6905	August/09/2015	58.2	January/03/2007	A
6573	August/09/2015	47.97	January/31/2015	G
5611	August/09/2015	43.83	December/03/2013	M
9025	August/09/2015	95.65	March/14/2013	G
5392	August/09/2015	44.47	January/09/2014	M
9571	August/09/2015	41.19	February/19/2004	D
5392	August/09/2015	10.25	January/09/2014	M
504	August/10/2015	12.21	July/17/2002	C
44	August/10/2015	27.82	January/01/2001	B
105	August/10/2015	17.95	November/26/2002	B
685	August/10/2015	40.16	June/24/2011	C
117	August/10/2015	2.46	August/12/2005	B
2634	August/10/2015	5.73	August/10/2015	B
2634	August/10/2015	16.39	August/10/2015	B
2386	August/10/2015	81.24	June/28/2014	A
3528	August/10/2015	25.33	August/10/2015	F
1656	August/10/2015	13.93	July/01/2013	G
1920	August/10/2015	22.94	July/01/2013	C
3581	August/10/2015	26.55	June/23/2015	C
2857	August/10/2015	7.38	July/01/2013	A
2968	August/10/2015	69.53	July/02/2013	C
1915	August/10/2015	6.55	June/06/2013	A
1915	August/10/2015	19.54	June/06/2013	A
3649	August/10/2015	7.94	November/19/2013	C
4678	August/10/2015	16.31	July/02/2013	F
4750	August/10/2015	5.66	January/29/2014	G
3319	August/10/2015	29.1	March/21/2014	G
2221	August/10/2015	41.9	July/01/2013	I
4593	August/10/2015	20.41	September/17/2013	L
3309	August/10/2015	34.18	June/24/2013	L
5853	August/10/2015	17.44	July/02/2013	R
5016	August/10/2015	12.22	December/18/2013	E
5392	August/10/2015	86.8	January/09/2014	M
4678	August/10/2015	22.23	July/02/2013	F
6197	August/10/2015	17.21	August/21/2009	G
5579	August/10/2015	12.7	March/04/2013	I
6648	August/10/2015	27.79	June/28/2005	P
4369	August/10/2015	10.57	November/04/2013	E
7712	August/10/2015	12.3	March/27/2012	M
6864	August/10/2015	7.46	October/02/2014	M
6051	August/10/2015	2.06	January/29/2015	G
5823	August/10/2015	4.02	November/04/2013	G
5392	August/10/2015	67.53	January/09/2014	M
9058	August/10/2015	20.9	January/12/2010	C
8696	August/10/2015	13.43	November/11/2009	G
4919	August/10/2015	22.86	March/21/2014	C
9915	August/10/2015	31.96	August/10/2015	E
123	August/11/2015	10.66	October/25/2002	B
212	August/11/2015	8.53	December/07/2003	C
62	August/11/2015	28.37	July/10/2003	B
266	August/11/2015	3.28	May/03/2008	B
495	August/11/2015	23.7	October/02/2010	J
68	August/11/2015	4.92	January/01/2001	B
96	August/11/2015	24.51	January/11/2008	M
336	August/11/2015	58.85	May/28/2010	N
1790	August/11/2015	62.78	October/12/2011	N
1076	August/11/2015	16.23	January/22/2012	D
1036	August/11/2015	20.9	January/15/2011	B
400	August/11/2015	22.82	March/25/2010	M
1382	August/11/2015	72.86	April/24/2014	B
959	August/11/2015	11.47	March/26/2013	L
710	August/11/2015	50.95	March/10/2012	A
629	August/11/2015	4.3	July/02/2013	N
1992	August/11/2015	19.11	March/10/2015	A
907	August/11/2015	22.13	February/21/2013	D
2425	August/11/2015	45.83	April/15/2014	O
3956	August/11/2015	74.21	March/21/2014	D
4487	August/11/2015	47.74	July/06/2013	I
3151	August/11/2015	35.66	July/02/2013	G
3788	August/11/2015	21.96	November/14/2013	G
1934	August/11/2015	34.84	July/01/2013	G
5048	August/11/2015	1.64	August/01/2013	G
4100	August/11/2015	11.06	March/21/2014	D
4371	August/11/2015	3.38	November/04/2013	S
5695	August/11/2015	37.62	August/11/2015	C
5772	August/11/2015	19.18	September/18/2014	E
4580	August/11/2015	26.64	September/02/2013	O
4240	August/11/2015	3.68	August/07/2013	H
3786	August/11/2015	24.16	June/07/2013	O
5214	August/11/2015	16.31	November/15/2013	C
6479	August/11/2015	49.02	June/03/2005	T
5745	August/11/2015	65.34	August/11/2015	H
6956	August/11/2015	62.54	September/29/2014	E
6030	August/11/2015	38.02	October/30/2013	H
4240	August/11/2015	2.88	August/07/2013	H
6470	August/11/2015	64.84	November/07/2014	I
5310	August/11/2015	9.01	October/13/2014	O
7119	August/11/2015	54.02	June/09/2015	S
8541	August/11/2015	37.62	January/06/2015	C
6872	August/11/2015	14.33	August/11/2015	C
6151	August/11/2015	71.23	November/13/2014	G
6781	August/11/2015	41.8	January/18/2011	C
8514	August/11/2015	24.51	July/27/2011	G
5392	August/11/2015	79.75	January/09/2014	M
8161	August/11/2015	41.23	June/20/2006	A
217	August/12/2015	9.75	July/12/2003	B
676	August/12/2015	42.0	January/07/2011	J
165	August/12/2015	5.66	September/28/2009	A
294	August/12/2015	32.67	June/27/2009	C
1407	August/12/2015	32.7	October/20/2009	B
3672	August/12/2015	18.02	August/12/2015	J
3695	August/12/2015	81.17	February/12/2015	M
2486	August/12/2015	9.22	September/02/2013	G
2067	August/12/2015	0.0	September/02/2013	A
2552	August/12/2015	32.7	July/02/2013	S
2634	August/12/2015	18.77	August/10/2015	B
4203	August/12/2015	56.72	July/25/2013	M
3062	August/12/2015	183.85	December/04/2014	O
2617	August/12/2015	65.48	July/01/2013	B
2461	August/12/2015	30.1	November/12/2014	A
3062	August/12/2015	47.95	December/04/2014	O
4284	August/12/2015	10.65	August/01/2013	G
5210	August/12/2015	8.19	November/12/2014	G
3409	August/12/2015	9.75	July/25/2013	G
5364	August/12/2015	13.11	September/02/2013	B
4999	August/12/2015	67.13	November/10/2013	I
5127	August/12/2015	36.72	September/02/2013	P
5271	August/12/2015	3.84	March/21/2014	E
4488	August/12/2015	18.02	September/02/2013	G
6864	August/12/2015	0.0	October/02/2014	M
5392	August/12/2015	59.23	January/09/2014	M
7871	August/12/2015	32.7	August/12/2015	G
7509	August/12/2015	24.59	November/07/2014	P
7509	August/12/2015	36.06	November/07/2014	P
82	August/13/2015	20.06	January/01/2001	B
218	August/13/2015	18.27	September/20/2007	B
218	August/13/2015	17.86	September/20/2007	B
12	August/13/2015	86.24	January/20/2006	E
769	August/13/2015	24.51	May/31/2010	B
96	August/13/2015	37.62	January/11/2008	M
832	August/13/2015	12.29	July/29/2010	C
559	August/13/2015	9.35	August/16/2009	B
1386	August/13/2015	62.95	August/23/2006	B
1780	August/13/2015	8.53	May/29/2010	B
1714	August/13/2015	99.97	December/24/2011	A
506	August/13/2015	14.67	April/08/1999	B
2335	August/13/2015	58.93	August/28/2014	K
336	August/13/2015	44.68	May/28/2010	N
1149	August/13/2015	49.92	September/21/2013	G
1761	August/13/2015	30.32	April/16/2008	C
3918	August/13/2015	78.35	September/02/2013	P
3971	August/13/2015	77.3	August/13/2015	D
898	August/13/2015	90.08	July/17/2013	D
3201	August/13/2015	2.46	December/21/2014	I
4768	August/13/2015	6.08	October/17/2013	P
4523	August/13/2015	47.63	March/21/2014	H
3487	August/13/2015	85.28	July/02/2013	B
3409	August/13/2015	9.83	July/25/2013	G
4516	August/13/2015	8.94	August/21/2011	G
4240	August/13/2015	93.51	August/07/2013	H
4516	August/13/2015	6.56	August/21/2011	G
3953	August/13/2015	81.5	October/30/2013	G
6319	August/13/2015	13.85	June/17/2014	G
4721	August/13/2015	11.88	March/21/2014	C
6356	August/13/2015	11.72	July/03/2007	F
6387	August/13/2015	55.18	December/08/2013	C
5906	August/13/2015	54.02	February/23/2008	I
5707	August/13/2015	168.3	May/12/2014	M
5392	August/13/2015	25.82	January/09/2014	M
7492	August/13/2015	0.0	March/08/2015	A
6962	August/13/2015	51.07	May/28/2003	C
6319	August/13/2015	24.51	June/17/2014	G
5241	August/13/2015	47.89	November/04/2013	S
7336	August/13/2015	6.55	May/21/2009	P
8520	August/13/2015	52.7	February/24/2004	P
5392	August/13/2015	92.47	January/09/2014	M
9343	August/13/2015	31.73	February/04/2004	I
9517	August/13/2015	56.25	August/13/2015	I
6319	August/13/2015	21.3	June/17/2014	G
6179	August/13/2015	110.87	March/01/2015	M
46	August/14/2015	29.1	November/18/2008	B
471	August/14/2015	10.98	November/27/2005	B
20	August/14/2015	10.17	November/03/2009	B
727	August/14/2015	26.05	April/28/2012	H
636	August/14/2015	15.98	February/18/2004	C
771	August/14/2015	43.39	February/27/2010	E
477	August/14/2015	58.12	June/16/2009	D
478	August/14/2015	31.47	June/24/2006	H
560	August/14/2015	5.79	July/24/2009	B
1134	August/14/2015	42.12	July/24/2013	O
1094	August/14/2015	70.82	May/19/2009	D
978	August/14/2015	76.15	March/24/2010	C
1012	August/14/2015	27.46	December/21/2011	H
1233	August/14/2015	34.84	December/07/2004	B
1009	August/14/2015	50.83	October/26/2009	C
851	August/14/2015	42.7	May/21/2011	A
3790	August/14/2015	110.49	July/29/2015	F
4031	August/14/2015	18.02	August/14/2015	C
1324	August/14/2015	8.93	October/05/2014	B
4297	August/14/2015	51.56	January/18/2014	I
3161	August/14/2015	10.58	July/02/2013	L
4281	August/14/2015	10.24	November/04/2013	G
4479	August/14/2015	38.11	July/01/2013	D
2912	August/14/2015	22.54	July/01/2013	M
2611	August/14/2015	22.38	December/13/2014	G
2163	August/14/2015	49.92	March/21/2014	C
2416	August/14/2015	97.46	July/01/2013	T
4532	August/14/2015	2.46	August/01/2013	I
4388	August/14/2015	62.89	January/09/2014	B
4785	August/14/2015	10.24	December/18/2013	G
3383	August/14/2015	8.19	July/02/2013	I
3847	August/14/2015	144.93	July/02/2013	A
3910	August/14/2015	20.08	March/21/2014	I
4690	August/14/2015	25.32	October/30/2013	C
4928	August/14/2015	30.31	December/03/2013	P
4313	August/14/2015	57.54	October/04/2013	G
5746	August/14/2015	73.68	December/18/2013	B
6256	August/14/2015	24.51	July/09/2014	E
7739	August/14/2015	24.1	June/17/2006	H
6745	August/14/2015	23.36	October/11/2006	Q
8272	August/14/2015	122.23	December/29/2006	I
9151	August/14/2015	73.61	October/18/2014	I
409	August/15/2015	41.39	September/23/2009	E
471	August/15/2015	11.32	November/27/2005	B
409	August/15/2015	8.93	September/23/2009	E
769	August/15/2015	21.23	May/31/2010	B
340	August/15/2015	17.87	April/18/2007	E
861	August/15/2015	18.52	May/12/2013	B
1417	August/15/2015	45.05	March/02/2007	B
1724	August/15/2015	65.1	December/19/2009	E
3760	August/15/2015	80.16	November/04/2012	B
3786	August/15/2015	105.46	June/07/2013	O
4995	August/15/2015	37.38	May/03/2015	B
8199	August/15/2015	64.23	February/10/2013	D
9062	August/15/2015	13.93	February/05/2008	E
57	August/16/2015	36.7	November/14/2013	C
385	August/16/2015	134.51	May/13/2002	B
9	August/16/2015	13.1	January/01/2001	B
1127	August/16/2015	17.2	June/01/2010	B
336	August/16/2015	35.53	May/28/2010	N
1760	August/16/2015	56.97	March/13/2013	M
2104	August/16/2015	24.43	January/21/2009	G
2110	August/16/2015	31.56	December/10/2010	M
2796	August/16/2015	16.71	March/14/2015	M
4	August/16/2015	177.02	July/28/2011	B
1795	August/16/2015	262.33	May/03/2015	I
629	August/16/2015	25.82	July/02/2013	N
1939	August/16/2015	9.74	September/10/2014	B
3087	August/16/2015	-7.109999999999999e-15	July/02/2013	B
2461	August/16/2015	48.46	November/12/2014	A
3087	August/16/2015	69.65	July/02/2013	B
5127	August/16/2015	67.78	September/02/2013	P
5967	August/16/2015	57.29	January/09/2014	E
6122	August/16/2015	51.62	January/22/2011	F
2205	August/16/2015	9.42	July/01/2013	P
7896	August/16/2015	78.77	October/26/2005	C
8140	August/16/2015	18.77	August/02/2007	I
6523	August/16/2015	58.96	August/16/2015	M
6769	August/16/2015	55.13	August/22/2014	G
9856	August/16/2015	19.59	February/17/2011	F
177	August/17/2015	72.97	January/01/2001	B
815	August/17/2015	25.82	November/07/2005	B
987	August/17/2015	65.16	June/08/2004	B
14	August/17/2015	33.52	June/24/2004	F
1041	August/17/2015	4.92	June/17/2013	B
615	August/17/2015	23.77	September/30/2003	B
1	August/17/2015	50.09	February/13/2012	A
1374	August/17/2015	130.16	September/05/2011	B
540	August/17/2015	69.97	October/21/2011	B
361	August/17/2015	48.25	July/18/2010	B
886	August/17/2015	65.91	July/29/2012	I
834	August/17/2015	65.93	June/26/2013	H
1915	August/17/2015	4.58	June/06/2013	A
2803	August/17/2015	42.95	May/28/2014	C
3570	August/17/2015	70.64	March/10/2015	C
4355	August/17/2015	38.52	August/17/2015	D
4614	August/17/2015	41.15	August/17/2015	I
1649	August/17/2015	26.93	July/01/2013	S
3650	August/17/2015	7.3	July/01/2013	A
3786	August/17/2015	31.29	June/07/2013	O
3151	August/17/2015	26.64	July/02/2013	G
4242	August/17/2015	28.26	October/14/2014	B
4331	August/17/2015	31.64	July/02/2013	S
5571	August/17/2015	36.8	November/11/2014	S
3412	August/17/2015	0.0	July/01/2013	A
4379	August/17/2015	125.35	July/02/2013	C
4623	August/17/2015	7.78	January/09/2014	G
3622	August/17/2015	39.27	July/25/2013	P
6845	August/17/2015	45.43	January/29/2014	G
7509	August/17/2015	35.15	November/07/2014	P
7334	August/17/2015	104.98	May/10/2014	P
6343	August/17/2015	16.31	August/17/2015	I
6769	August/17/2015	11.06	August/22/2014	G
7307	August/17/2015	21.23	October/21/2014	F
8487	August/17/2015	51.07	August/17/2015	G
6987	August/17/2015	65.23	January/23/2009	F
7509	August/17/2015	10.65	November/07/2014	P
191	August/18/2015	24.92	January/01/2001	B
10	August/18/2015	100.76	January/01/2001	C
11	August/18/2015	2.58	October/29/2008	A
10	August/18/2015	33.14	January/01/2001	C
10	August/18/2015	44.52	January/01/2001	C
191	August/18/2015	4.74	January/01/2001	B
76	August/18/2015	36.31	December/17/2004	B
96	August/18/2015	21.93	January/11/2008	M
390	August/18/2015	28.53	September/09/2009	N
1612	August/18/2015	31.29	March/18/2011	B
629	August/18/2015	20.84	July/02/2013	N
1590	August/18/2015	38.44	May/19/2014	B
2567	August/18/2015	33.14	June/19/2015	I
1219	August/18/2015	8.6	May/19/2012	C
2694	August/18/2015	3.28	August/18/2015	B
481	August/18/2015	88.53	February/03/2013	H
2339	August/18/2015	66.95	July/24/2004	F
311	August/18/2015	136.23	April/15/2011	G
401	August/18/2015	34.84	September/16/2011	E
1536	August/18/2015	45.82	November/30/2012	M
1590	August/18/2015	41.74	May/19/2014	B
2038	August/18/2015	79.23	June/22/2013	C
3429	August/18/2015	82.38	August/18/2015	C
2566	August/18/2015	18.35	June/29/2013	D
2352	August/18/2015	52.13	July/25/2013	I
4969	August/18/2015	43.36	August/21/2013	G
4671	August/18/2015	29.92	November/04/2013	D
3387	August/18/2015	18.02	July/25/2013	G
2611	August/18/2015	35.6	December/13/2014	G
4092	August/18/2015	19.3	January/25/2015	G
6673	August/18/2015	15.56	July/10/2004	G
6922	August/18/2015	14.68	December/14/2004	E
5413	August/18/2015	3.02	October/14/2014	G
6643	August/18/2015	175.7	May/02/2014	C
5942	August/18/2015	42.46	February/10/2014	L
8158	August/18/2015	60.42	October/31/2014	U
9257	August/18/2015	13.78	August/18/2015	F
9276	August/18/2015	25.0	July/07/2007	M
9352	August/18/2015	8.2	March/04/2013	E
5949	August/18/2015	6.96	December/18/2013	I
8255	August/18/2015	8.11	February/27/2013	G
481	August/19/2015	10.48	February/03/2013	H
340	August/19/2015	33.48	April/18/2007	E
706	August/19/2015	57.11	May/16/2012	D
723	August/19/2015	16.6	February/26/2012	A
665	August/19/2015	24.43	February/08/2011	E
1494	August/19/2015	33.53	March/25/2015	I
629	August/19/2015	16.54	July/02/2013	N
3183	August/19/2015	28.28	February/04/2012	I
3253	August/19/2015	63.19	May/06/2014	B
2789	August/19/2015	79.24	May/29/2013	M
3871	August/19/2015	19.65	July/02/2013	F
4281	August/19/2015	47.58	November/04/2013	G
4078	August/19/2015	34.02	July/02/2013	E
3533	August/19/2015	6.56	September/02/2013	S
4963	August/19/2015	43.45	October/13/2014	A
5440	August/19/2015	19.99	March/21/2014	E
4919	August/19/2015	11.32	March/21/2014	C
5921	August/19/2015	32.7	April/09/2014	M
5197	August/19/2015	18.44	January/09/2014	L
5423	August/19/2015	23.12	April/10/2007	P
3567	August/19/2015	43.88	July/25/2013	A
3226	August/19/2015	11.48	July/01/2013	K
5413	August/19/2015	24.74	October/14/2014	G
6945	August/19/2015	81.29	August/19/2015	B
5508	August/19/2015	9.42	November/10/2014	M
6107	August/19/2015	18.77	January/29/2014	C
4963	August/19/2015	30.99	October/13/2014	A
8572	August/19/2015	8.19	July/12/2003	A
6914	August/19/2015	73.1	April/20/2010	P
5669	August/19/2015	32.7	December/05/2014	G
5742	August/19/2015	80.99	May/02/2014	G
4623	August/19/2015	48.5	January/09/2014	G
6870	August/19/2015	106.73	November/08/2014	C
9257	August/19/2015	33.57	August/18/2015	F
147	August/20/2015	15.78	June/24/2011	I
138	August/20/2015	103.78	August/19/2003	H
19	August/20/2015	17.87	June/06/2002	C
265	August/20/2015	42.95	April/03/2001	B
101	August/20/2015	28.52	December/23/2008	B
96	August/20/2015	44.76	January/11/2008	M
108	August/20/2015	41.07	January/01/2001	B
136	August/20/2015	51.23	July/31/2011	C
361	August/20/2015	24.51	July/18/2010	B
167	August/20/2015	95.32	November/15/2010	B
955	August/20/2015	40.72	June/12/2010	I
147	August/20/2015	204.29	June/24/2011	I
1580	August/20/2015	30.66	November/11/2014	P
3165	August/20/2015	49.91	June/06/2014	C
3189	August/20/2015	8.11	April/04/2015	B
2067	August/20/2015	13.94	September/02/2013	A
3456	August/20/2015	137.21	February/23/2015	A
1819	August/20/2015	37.44	July/01/2013	B
1753	August/20/2015	18.79	February/06/2015	C
2990	August/20/2015	28.27	July/01/2013	H
2772	August/20/2015	103.16	March/21/2014	O
3533	August/20/2015	1.39	September/02/2013	S
3740	August/20/2015	18.85	August/01/2013	I
5332	August/20/2015	83.43	July/25/2013	C
2416	August/20/2015	107.52	July/01/2013	T
4538	August/20/2015	9.44	January/29/2014	A
6111	August/20/2015	18.44	March/27/2014	D
5254	August/20/2015	5.73	September/17/2013	H
6087	August/20/2015	101.64	May/23/2013	P
8416	August/20/2015	8.61	March/15/2013	O
7454	August/20/2015	31.73	August/20/2015	H
5935	August/20/2015	59.42	February/22/2015	H
6911	August/20/2015	11.3	August/24/2009	L
435	August/21/2015	17.62	February/10/2007	B
58	August/21/2015	11.07	August/04/2009	I
72	August/21/2015	29.38	May/06/2008	G
353	August/21/2015	12.55	December/06/2009	I
348	August/21/2015	71.34	August/29/2009	C
1383	August/21/2015	43.28	September/19/2009	C
11	August/21/2015	0.0	October/29/2008	A
1260	August/21/2015	39.96	January/03/2003	B
311	August/21/2015	36.64	April/15/2011	G
3519	August/21/2015	31.84	July/20/2015	I
3985	August/21/2015	36.7	July/01/2013	H
2990	August/21/2015	33.07	July/01/2013	H
1581	August/21/2015	38.27	July/01/2013	L
1727	August/21/2015	127.69	July/02/2013	S
2566	August/21/2015	92.22	June/29/2013	D
4995	August/21/2015	49.04	May/03/2015	B
4675	August/21/2015	28.61	November/12/2014	F
5745	August/21/2015	34.31	August/11/2015	E
4565	August/21/2015	11.06	December/25/2014	G
5308	August/21/2015	5.74	November/04/2013	H
4611	August/21/2015	27.46	December/29/2014	G
4931	August/21/2015	77.71	March/21/2014	G
7101	August/21/2015	75.9	November/08/2014	H
4326	August/21/2015	33.31	August/21/2013	A
7461	August/21/2015	135.24	July/30/2003	B
7605	August/21/2015	7.86	March/25/2015	M
7605	August/21/2015	0.73	March/25/2015	M
7605	August/21/2015	30.17	March/25/2015	M
9225	August/21/2015	51.5	June/08/2015	M
5448	August/21/2015	57.53	June/27/2009	D
9667	August/21/2015	23.36	August/21/2015	I
7861	August/21/2015	74.63	January/30/2004	M
44	August/22/2015	17.61	January/01/2001	B
10	August/22/2015	57.57	January/01/2001	C
206	August/22/2015	42.54	January/06/2007	H
830	August/22/2015	90.08	June/08/2010	B
198	August/22/2015	9.75	January/30/2008	B
306	August/22/2015	32.7	December/12/2008	E
306	August/22/2015	12.46	December/12/2008	E
664	August/22/2015	42.11	January/21/2010	B
336	August/22/2015	65.28	May/28/2010	N
2051	August/22/2015	11.89	September/17/2011	B
2471	August/22/2015	46.33	August/21/2013	O
1674	August/22/2015	120.32	April/18/2015	C
1639	August/22/2015	50.41	July/01/2013	G
1727	August/22/2015	20.9	July/02/2013	S
3672	August/22/2015	12.27	August/12/2015	J
3228	August/22/2015	43.77	August/22/2015	B
2760	August/22/2015	81.8	June/01/2013	C
2208	August/22/2015	9.41	July/01/2013	B
4112	August/22/2015	74.51	December/03/2013	C
3238	August/22/2015	45.37	July/01/2013	Q
1966	August/22/2015	6.13	July/01/2013	I
3409	August/22/2015	10.65	July/25/2013	G
4169	August/22/2015	12.21	May/15/2013	C
1966	August/22/2015	3.27	July/01/2013	I
4151	August/22/2015	13.09	July/25/2013	G
4533	August/22/2015	203.18	December/03/2013	C
5378	August/22/2015	36.89	November/07/2014	P
5036	August/22/2015	47.27	March/21/2014	M
4593	August/22/2015	15.9	September/17/2013	L
5326	August/22/2015	16.38	January/09/2014	G
4000	August/22/2015	73.6	March/21/2014	P
2772	August/22/2015	61.29	March/21/2014	O
5333	August/22/2015	58.96	October/30/2013	P
4384	August/22/2015	44.52	September/17/2013	A
6562	August/22/2015	43.58	August/13/2014	L
7105	August/22/2015	56.15	August/22/2015	A
7239	August/22/2015	38.67	January/11/2015	P
7732	August/22/2015	22.94	April/27/2004	C
7423	August/22/2015	45.82	July/10/2015	S
7298	August/22/2015	36.72	June/18/2005	U
6673	August/22/2015	19.59	July/10/2004	G
6673	August/22/2015	89.02	July/10/2004	G
7118	August/22/2015	10.99	July/03/2007	F
9198	August/22/2015	16.31	December/01/2014	F
6196	August/22/2015	22.05	January/08/2014	I
7016	August/22/2015	29.51	November/01/2014	G
1636	August/23/2015	60.25	June/12/2013	I
1295	August/23/2015	6.73	October/13/2015	A
1969	August/23/2015	90.03	June/06/2013	G
3326	August/23/2015	49.84	November/12/2014	G
4516	August/23/2015	3.6	August/21/2011	G
3222	August/23/2015	39.22	July/01/2013	I
6010	August/23/2015	2.46	January/29/2014	S
6039	August/23/2015	22.13	October/07/2010	G
6905	August/23/2015	115.85	January/03/2007	A
6038	August/23/2015	120.46	December/17/2005	D
6753	August/23/2015	72.7	December/11/2014	S
7077	August/23/2015	50.74	April/03/2013	E
6769	August/23/2015	25.32	August/22/2014	G
6225	August/23/2015	18.02	November/29/2012	P
6607	August/23/2015	12.29	April/02/2014	C
29	August/24/2015	19.19	August/20/2008	B
707	August/24/2015	92.54	December/23/2009	B
707	August/24/2015	9.75	December/23/2009	B
742	August/24/2015	10.24	January/30/2010	B
105	August/24/2015	46.48	November/26/2002	H
11	August/24/2015	49.1	October/29/2008	A
167	August/24/2015	39.29	November/15/2010	B
1418	August/24/2015	44.92	August/24/2015	A
34	August/24/2015	51.39	November/16/1999	B
117	August/24/2015	6.55	August/12/2005	B
2477	August/24/2015	65.16	June/05/2013	I
1617	August/24/2015	30.67	August/24/2015	O
3099	August/24/2015	1.64	January/04/2015	B
3313	August/24/2015	6.56	August/26/2014	C
2414	August/24/2015	71.8	July/02/2013	B
1639	August/24/2015	45.98	July/01/2013	G
4634	August/24/2015	8.48	December/03/2013	G
4313	August/24/2015	18.77	October/04/2013	G
4868	August/24/2015	54.59	December/14/2014	L
4151	August/24/2015	55.66	July/25/2013	G
5273	August/24/2015	20.41	November/28/2013	D
6191	August/24/2015	85.9	December/22/2014	B
6192	August/24/2015	10.08	December/07/2013	B
8079	August/24/2015	51.79	November/29/2003	I
8372	August/24/2015	139.54	June/11/2012	H
8790	August/24/2015	15.98	May/05/2009	P
9118	August/24/2015	8.94	July/26/2007	C
8503	August/24/2015	74.58	August/23/2010	G
9696	August/24/2015	22.26	August/18/2011	G
6378	August/24/2015	75.95	November/10/2006	L
118	August/25/2015	6.14	May/02/2007	I
44	August/25/2015	28.18	January/01/2001	B
495	August/25/2015	41.18	October/02/2010	J
117	August/25/2015	18.44	August/12/2005	B
1777	August/25/2015	7.71	August/23/2011	B
3241	August/25/2015	45.82	August/25/2015	M
2273	August/25/2015	12.21	December/09/2013	B
629	August/25/2015	15.67	July/02/2013	N
2451	August/25/2015	36.69	July/02/2013	C
4253	August/25/2015	9.42	December/20/2014	D
5415	August/25/2015	9.76	November/07/2014	H
4529	August/25/2015	41.64	August/21/2013	O
3591	August/25/2015	31.89	August/20/2013	A
3636	August/25/2015	28.36	July/25/2013	S
5706	August/25/2015	52.62	March/21/2014	I
3487	August/25/2015	30.22	July/02/2013	B
4820	August/25/2015	19.59	January/09/2014	M
3409	August/25/2015	59.38	July/25/2013	G
6537	August/25/2015	136.8	August/25/2015	G
4240	August/25/2015	75.69	August/07/2013	H
6319	August/25/2015	103.88	June/17/2014	G
4531	August/25/2015	7.78	October/30/2013	M
5415	August/25/2015	61.81	November/07/2014	H
5812	August/25/2015	9.35	July/01/2009	G
5823	August/25/2015	143.11	November/04/2013	G
8337	August/25/2015	66.31	August/25/2015	D
8503	August/25/2015	25.66	August/23/2010	G
