user	transaction date	sales amount	join date	region
3788	September/10/2014	26.63	November/14/2013	G
7941	September/10/2014	7.04	September/26/2012	S
5066	September/10/2014	8.85	November/28/2013	D
5488	September/10/2014	29.51	April/24/2014	H
8076	September/10/2014	113.91	January/08/2011	G
5707	September/10/2014	31.89	May/12/2014	M
7076	September/10/2014	11.48	May/31/2003	M
2	September/11/2014	69.3	June/29/2004	B
94	September/11/2014	57.01	March/21/2008	C
410	September/11/2014	21.64	August/16/2009	M
44	September/11/2014	60.52	January/01/2001	B
1043	September/11/2014	57.64	July/16/2009	I
410	September/11/2014	14.95	August/16/2009	M
198	September/11/2014	18.37	January/30/2008	G
146	September/11/2014	11.01	May/07/2010	B
598	September/11/2014	41.0	July/30/2009	I
1708	September/11/2014	12.25	January/12/2011	C
923	September/11/2014	19.44	December/18/2011	B
743	September/11/2014	108.06	January/21/2012	M
28	September/11/2014	22.98	April/16/2011	J
310	September/11/2014	79.93	November/14/2010	M
1417	September/11/2014	22.54	March/02/2007	B
2526	September/11/2014	8.18	July/01/2013	M
1754	September/11/2014	68.59	July/02/2013	B
2378	September/11/2014	14.25	September/17/2013	G
4859	September/11/2014	136.88	August/21/2013	F
5199	September/11/2014	61.76	December/03/2013	P
4260	September/11/2014	50.54	May/02/2014	A
4578	September/11/2014	7.04	September/17/2013	P
6201	September/11/2014	47.13	May/09/2013	H
5189	September/11/2014	6.52	March/03/2015	C
5140	September/11/2014	3.28	December/24/2014	C
6197	September/11/2014	81.55	August/21/2009	G
7799	September/11/2014	24.72	November/29/2007	B
8299	September/11/2014	32.7	July/22/2003	I
6490	September/11/2014	65.57	September/11/2014	A
6221	September/11/2014	127.46	July/04/2007	I
6197	September/11/2014	0.0	August/21/2009	G
9611	September/11/2014	54.92	June/26/2012	C
9834	September/11/2014	1.3	April/14/2012	M
44	September/12/2014	48.01	January/01/2001	B
336	September/12/2014	20.14	May/28/2010	N
722	September/12/2014	34.09	May/24/2010	H
3	September/12/2014	50.82	March/27/2006	B
44	September/12/2014	64.59	January/01/2001	B
1507	September/12/2014	8.33	August/19/2011	B
1221	September/12/2014	31.56	September/29/2009	M
1631	September/12/2014	18.08	June/28/2012	J
2332	September/12/2014	84.63	September/12/2014	E
2776	September/12/2014	52.18	September/12/2014	I
297	September/12/2014	3.69	April/06/2013	B
1333	September/12/2014	16.31	September/05/2014	I
3837	September/12/2014	3.76	August/21/2013	S
2626	September/12/2014	32.71	July/01/2013	C
1727	September/12/2014	57.38	July/02/2013	S
1969	September/12/2014	58.12	June/06/2013	G
4527	September/12/2014	2.6	August/16/2013	A
4485	September/12/2014	93.77	March/21/2014	A
4175	September/12/2014	36.07	October/30/2013	F
4390	September/12/2014	6.97	September/17/2013	S
5764	September/12/2014	4.84	September/02/2013	C
5811	September/12/2014	4.58	November/12/2014	G
4785	September/12/2014	6.25	December/18/2013	G
4658	September/12/2014	6.04	January/29/2014	G
5692	September/12/2014	6.6	March/21/2014	G
6657	September/12/2014	4.83	May/24/2010	T
5662	September/12/2014	10.24	March/21/2014	C
4977	September/12/2014	60.96	December/20/2013	B
6941	September/12/2014	70.9	July/28/2011	A
5567	September/12/2014	5.33	February/10/2014	B
7127	September/12/2014	55.74	September/12/2014	G
6784	September/12/2014	12.69	September/02/2013	M
6192	September/12/2014	78.36	December/07/2013	H
6843	September/12/2014	5.33	September/12/2014	G
7948	September/12/2014	3.76	May/05/2010	O
7168	September/12/2014	16.31	September/12/2014	M
8933	September/12/2014	30.74	July/12/2008	M
9147	September/12/2014	23.94	January/30/2011	G
6027	September/12/2014	74.68	November/09/2014	C
110	September/13/2014	65.7	March/18/2000	B
312	September/13/2014	5.66	February/11/2004	B
540	September/13/2014	10.25	October/21/2011	B
44	September/13/2014	5.12	January/01/2001	B
357	September/13/2014	54.27	January/09/2010	D
890	September/13/2014	23.61	March/26/2010	E
327	September/13/2014	12.21	September/11/2010	E
20	September/13/2014	8.53	November/03/2009	B
1314	September/13/2014	2.87	July/22/2011	B
225	September/13/2014	52.13	August/18/2010	M
243	September/13/2014	15.42	September/19/2009	C
182	September/13/2014	68.55	April/03/2010	B
2160	September/13/2014	80.33	September/13/2014	M
2808	September/13/2014	18.69	July/26/2014	H
1018	September/13/2014	36.16	July/15/2012	D
3451	September/13/2014	36.02	May/15/2013	C
2101	September/13/2014	12.21	January/21/1999	B
2544	September/13/2014	103.98	July/01/2013	F
3114	September/13/2014	32.38	July/01/2013	S
1870	September/13/2014	122.66	December/13/2014	C
4434	September/13/2014	45.55	June/03/2013	G
2296	September/13/2014	62.7	July/01/2013	S
4004	September/13/2014	99.62	July/25/2013	S
1819	September/13/2014	4.91	July/01/2013	B
4702	September/13/2014	37.3	March/21/2014	L
3292	September/13/2014	63.28	July/01/2013	S
3878	September/13/2014	13.48	March/21/2014	C
5390	September/13/2014	4.84	January/03/2014	A
4933	September/13/2014	80.33	November/09/2013	C
2857	September/13/2014	5.33	July/01/2013	A
4392	September/13/2014	35.77	September/17/2013	D
7027	September/13/2014	92.54	November/02/2007	H
6786	September/13/2014	5.96	May/31/2014	I
6899	September/13/2014	42.38	March/29/2011	B
8703	September/13/2014	32.71	March/27/2004	H
6501	September/13/2014	19.67	July/03/2003	C
9499	September/13/2014	25.43	September/13/2014	O
5870	September/13/2014	78.1	September/13/2014	P
9640	September/13/2014	18.59	April/02/2008	O
5270	September/13/2014	48.65	February/27/2003	L
8344	September/13/2014	2.24	April/19/2013	M
132	September/14/2014	38.95	November/26/1999	B
708	September/14/2014	14.27	May/02/2010	H
615	September/14/2014	11.89	September/30/2003	B
1085	September/14/2014	44.26	August/30/2002	B
1784	September/14/2014	80.25	July/16/2010	N
28	September/14/2014	85.94	April/16/2011	J
2246	September/14/2014	13.03	September/14/2014	O
2335	September/14/2014	70.08	August/28/2014	K
2458	September/14/2014	39.18	June/15/2014	D
1870	September/14/2014	2.78	December/13/2014	C
1244	September/14/2014	4.84	April/01/2013	B
1624	September/14/2014	32.7	January/25/2012	B
3772	September/14/2014	95.49	September/14/2014	E
3062	September/14/2014	26.41	December/04/2014	O
4108	September/14/2014	113.93	July/01/2013	I
2654	September/14/2014	45.0	June/01/2013	E
4075	September/14/2014	32.74	July/02/2013	D
4359	September/14/2014	16.22	August/01/2013	C
4933	September/14/2014	1.45	November/09/2013	C
4359	September/14/2014	-4.5	August/01/2013	C
5588	September/14/2014	18.15	June/27/2014	M
4377	September/14/2014	30.74	August/21/2013	L
6360	September/14/2014	59.01	September/14/2014	A
7216	September/14/2014	22.99	September/14/2014	D
6784	September/14/2014	9.16	September/02/2013	E
9207	September/14/2014	27.6	July/15/2010	M
8588	September/14/2014	41.73	May/19/2012	C
8307	September/14/2014	45.08	November/26/2005	C
7216	September/14/2014	15.31	September/14/2014	D
13	September/15/2014	25.57	December/19/2007	C
13	September/15/2014	37.41	December/19/2007	C
546	September/15/2014	3.2	December/08/2007	E
105	September/15/2014	43.69	November/26/2002	H
264	September/15/2014	8.53	June/17/2004	B
807	September/15/2014	18.68	February/14/2010	B
1980	September/15/2014	4.5	February/10/2014	C
105	September/15/2014	46.81	November/26/2002	H
1798	September/15/2014	8.04	February/05/2010	M
1219	September/15/2014	2.42	May/19/2012	C
1656	September/15/2014	29.34	July/01/2013	G
2233	September/15/2014	19.85	March/22/2012	C
2471	September/15/2014	43.03	August/21/2013	O
1524	September/15/2014	55.73	May/22/2013	C
3087	September/15/2014	109.02	July/02/2013	B
4075	September/15/2014	56.43	July/02/2013	D
4125	September/15/2014	36.4	November/20/2014	A
1639	September/15/2014	42.36	July/01/2013	G
3823	September/15/2014	42.85	November/12/2014	F
3878	September/15/2014	6.78	March/21/2014	C
3226	September/15/2014	50.82	July/01/2013	K
3949	September/15/2014	19.66	October/14/2014	G
4151	September/15/2014	15.15	July/25/2013	G
3878	September/15/2014	7.2	March/21/2014	C
4139	September/15/2014	15.93	November/12/2014	G
5896	September/15/2014	22.42	November/07/2009	C
3878	September/15/2014	4.75	March/21/2014	C
6074	September/15/2014	28.33	September/15/2014	C
6321	September/15/2014	12.04	March/21/2014	S
4841	September/15/2014	44.67	September/17/2013	S
7556	September/15/2014	16.04	September/15/2014	B
5996	September/15/2014	90.57	September/15/2014	A
10	September/16/2014	43.55	January/01/2001	C
44	September/16/2014	57.69	January/01/2001	B
807	September/16/2014	55.93	February/14/2010	B
84	September/16/2014	39.22	November/21/2008	B
36	September/16/2014	27.79	February/03/2008	I
279	September/16/2014	51.98	May/31/2011	D
279	September/16/2014	84.22	May/31/2011	D
267	September/16/2014	11.89	November/17/2008	B
1403	September/16/2014	18.77	February/01/2012	I
2030	September/16/2014	40.76	September/16/2014	C
899	September/16/2014	25.49	September/11/2012	C
1523	September/16/2014	8.93	January/27/2010	H
1522	September/16/2014	25.14	September/25/2012	B
2082	September/16/2014	6.23	August/28/2011	H
2413	September/16/2014	47.48	March/24/2015	G
898	September/16/2014	67.96	July/17/2013	D
1540	September/16/2014	21.3	June/11/2013	G
4076	September/16/2014	47.13	July/01/2013	L
4235	September/16/2014	40.34	September/16/2014	I
4327	September/16/2014	11.81	July/25/2013	S
4004	September/16/2014	2.05	July/25/2013	S
3087	September/16/2014	40.91	July/02/2013	B
4574	September/16/2014	19.26	August/21/2013	P
4799	September/16/2014	13.94	March/21/2014	C
4127	September/16/2014	39.34	July/02/2013	I
4982	September/16/2014	34.14	March/21/2014	C
4485	September/16/2014	9.84	March/21/2014	A
4600	September/16/2014	17.92	December/19/2013	I
4600	September/16/2014	103.14	December/19/2013	I
4339	September/16/2014	33.3	November/28/2013	L
4371	September/16/2014	45.23	November/04/2013	S
6328	September/16/2014	5.89	March/30/2011	B
6658	September/16/2014	14.41	September/16/2014	M
7568	September/16/2014	26.23	November/11/2004	H
7629	September/16/2014	87.42	September/16/2014	G
7565	September/16/2014	23.36	March/21/2014	D
7576	September/16/2014	32.7	April/17/2014	I
7155	September/16/2014	86.47	April/26/2014	A
6730	September/16/2014	40.33	December/17/2013	P
7501	September/16/2014	31.15	January/28/2014	G
7398	September/16/2014	21.72	March/18/2007	C
7586	September/16/2014	29.9	March/15/2010	G
6360	September/16/2014	30.25	September/14/2014	A
6087	September/16/2014	-7.109999999999999e-15	May/23/2013	P
5725	September/16/2014	15.58	June/06/2003	N
6087	September/16/2014	128.28	May/23/2013	P
9959	September/16/2014	2.78	May/05/2012	I
299	September/17/2014	87.67	March/12/2007	C
44	September/17/2014	136.15	January/01/2001	B
299	September/17/2014	21.95	March/12/2007	C
142	September/17/2014	80.0	January/01/2001	B
829	September/17/2014	60.19	July/08/2011	B
441	September/17/2014	14.26	October/20/2003	B
807	September/17/2014	8.11	February/14/2010	B
268	September/17/2014	15.16	June/12/2004	B
393	September/17/2014	67.46	April/19/2010	B
615	September/17/2014	49.92	September/30/2003	B
579	September/17/2014	24.18	April/08/2012	B
1266	September/17/2014	25.32	September/17/2011	A
2006	September/17/2014	10.57	March/21/2014	P
5	September/17/2014	79.67	September/17/2002	B
1266	September/17/2014	20.92	September/17/2011	A
1974	September/17/2014	10.39	December/22/2010	H
2174	September/17/2014	37.84	November/15/2013	A
3494	September/17/2014	63.44	September/17/2014	C
1740	September/17/2014	21.72	September/02/2013	L
3915	September/17/2014	3.68	June/24/2013	G
2740	September/17/2014	33.6	November/07/2014	C
4951	September/17/2014	29.96	November/11/2014	S
4113	September/17/2014	8.11	July/25/2013	C
5724	September/17/2014	42.95	October/12/2012	G
6414	September/17/2014	42.5	April/05/2014	O
5499	September/17/2014	46.22	November/28/2013	D
6899	September/17/2014	17.56	March/29/2011	B
4653	September/17/2014	51.23	October/30/2013	G
6830	September/17/2014	31.79	April/23/2014	B
6065	September/17/2014	8.76	September/17/2014	F
8233	September/17/2014	14.09	July/25/2013	I
7122	September/17/2014	15.17	May/05/2006	H
9422	September/17/2014	27.81	April/05/2012	D
7456	September/17/2014	21.46	March/27/2008	M
9834	September/17/2014	11.79	April/14/2012	M
948	September/18/2014	56.97	October/11/2010	M
287	September/18/2014	26.64	May/09/2010	B
230	September/18/2014	51.47	February/14/2009	B
1004	September/18/2014	17.35	February/02/2012	J
1739	September/18/2014	299.7	September/26/2013	C
1320	September/18/2014	20.92	December/18/2013	D
1212	September/18/2014	14.1	March/18/2002	C
1739	September/18/2014	38.19	September/26/2013	C
2902	September/18/2014	9.34	July/25/2013	M
756	September/18/2014	32.24	April/08/2013	H
3500	September/18/2014	52.79	July/25/2013	D
2869	September/18/2014	68.77	June/11/2012	I
2627	September/18/2014	93.8	January/21/2014	M
2990	September/18/2014	9.83	July/01/2013	H
1972	September/18/2014	9.26	July/01/2013	A
1745	September/18/2014	138.44	June/06/2013	O
4882	September/18/2014	11.54	April/11/2014	M
2205	September/18/2014	34.75	July/01/2013	P
3500	September/18/2014	38.66	July/25/2013	D
4491	September/18/2014	97.89	October/21/2013	I
3555	September/18/2014	14.82	March/21/2014	P
4600	September/18/2014	159.99	December/19/2013	I
4645	September/18/2014	81.96	November/17/2014	S
5443	September/18/2014	40.49	January/09/2014	A
5907	September/18/2014	39.67	June/14/2014	H
4977	September/18/2014	32.74	December/20/2013	B
5554	September/18/2014	68.97	February/10/2014	C
5772	September/18/2014	45.12	September/18/2014	E
4820	September/18/2014	18.44	January/09/2014	M
4919	September/18/2014	5.94	March/21/2014	C
5588	September/18/2014	37.71	June/27/2014	M
5253	September/18/2014	54.1	August/21/2013	H
6926	September/18/2014	15.98	August/03/2014	H
8904	September/18/2014	18.94	September/18/2014	L
6153	September/18/2014	16.96	May/17/2014	S
53	September/19/2014	12.21	March/23/2000	B
840	September/19/2014	7.14	July/25/2013	F
253	September/19/2014	50.41	August/01/2009	B
63	September/19/2014	74.42	May/27/2009	D
1499	September/19/2014	11.39	July/11/2012	E
969	September/19/2014	70.75	May/03/2010	I
147	September/19/2014	100.58	June/24/2011	I
167	September/19/2014	39.03	November/15/2010	B
895	September/19/2014	20.82	May/29/2010	B
685	September/19/2014	69.1	June/24/2011	C
2497	September/19/2014	52.36	September/19/2014	A
297	September/19/2014	3.2	April/06/2013	B
2316	September/19/2014	96.21	February/28/2014	E
3307	September/19/2014	115.63	August/13/2013	A
3403	September/19/2014	69.59	September/19/2014	D
1907	September/19/2014	6.48	November/29/2013	C
3500	September/19/2014	97.72	July/25/2013	D
1540	September/19/2014	11.13	June/11/2013	G
4448	September/19/2014	125.24	August/01/2013	L
3507	September/19/2014	25.82	July/02/2013	F
2461	September/19/2014	39.35	November/12/2014	A
4128	September/19/2014	15.86	January/13/2014	G
4973	September/19/2014	8.04	August/21/2013	P
3151	September/19/2014	36.88	July/02/2013	G
5321	September/19/2014	84.3	January/29/2014	G
4848	September/19/2014	38.11	September/17/2013	I
7037	September/19/2014	43.73	September/09/2009	G
7155	September/19/2014	15.04	April/26/2014	A
5135	September/19/2014	27.93	November/28/2013	B
7435	September/19/2014	26.74	June/25/2009	C
7616	September/19/2014	4.08	August/02/2014	G
3500	September/19/2014	63.28	July/25/2013	D
7629	September/19/2014	19.08	September/16/2014	G
7737	September/19/2014	88.93	July/08/2006	O
9201	September/19/2014	19.4	May/03/2013	C
7565	September/19/2014	54.34	March/21/2014	D
14	September/20/2014	41.0	June/24/2004	F
39	September/20/2014	19.54	January/04/2009	L
432	September/20/2014	21.23	March/12/2010	H
57	September/20/2014	10.98	November/14/2013	B
30	September/20/2014	17.64	April/28/2007	E
966	September/20/2014	59.34	January/26/2010	B
39	September/20/2014	5.89	January/04/2009	L
958	September/20/2014	32.7	February/05/2011	F
841	September/20/2014	19.86	March/09/2010	I
544	September/20/2014	15.06	December/05/2011	H
828	September/20/2014	13.47	March/02/2010	B
326	September/20/2014	40.1	March/25/2011	K
1382	September/20/2014	55.54	April/24/2014	N
2612	September/20/2014	73.38	August/11/2012	J
1475	September/20/2014	76.54	April/28/2012	M
2217	September/20/2014	67.19	August/24/2014	M
3161	September/20/2014	9.83	July/02/2013	L
3143	September/20/2014	13.18	January/18/2015	S
2310	September/20/2014	17.13	July/01/2013	B
1305	September/20/2014	77.41	September/20/2014	C
2691	September/20/2014	29.2	November/12/2014	G
1878	September/20/2014	28.7	July/01/2013	I
1870	September/20/2014	46.56	December/13/2014	C
3385	September/20/2014	12.96	November/04/2013	D
2790	September/20/2014	26.23	March/21/2014	A
3500	September/20/2014	26.41	July/25/2013	D
5133	September/20/2014	11.14	June/07/2014	M
4410	September/20/2014	54.75	November/07/2014	I
3385	September/20/2014	6.31	November/04/2013	D
5168	September/20/2014	153.76	December/18/2013	F
3893	September/20/2014	58.62	December/18/2013	G
4187	September/20/2014	51.64	August/21/2013	F
3455	September/20/2014	17.21	July/25/2013	I
5868	September/20/2014	11.55	September/20/2014	P
6193	September/20/2014	9.16	December/18/2013	H
5713	September/20/2014	13.32	December/03/2013	C
6384	September/20/2014	3.28	September/20/2014	R
4379	September/20/2014	10.54	July/02/2013	C
5035	September/20/2014	44.92	March/21/2014	H
7288	September/20/2014	42.86	October/21/2014	S
7614	September/20/2014	70.99	July/02/2012	F
4925	September/20/2014	35.57	March/21/2014	D
5868	September/20/2014	37.05	September/20/2014	P
6204	September/20/2014	42.95	April/18/2014	F
4971	September/20/2014	14.99	January/09/2014	G
8966	September/20/2014	60.5	January/30/2011	G
9098	September/20/2014	118.77	October/30/2004	G
5459	September/20/2014	149.52	April/28/2014	I
9824	September/20/2014	31.47	September/20/2014	C
274	September/21/2014	3.35	April/11/2001	B
124	September/21/2014	56.73	February/11/2010	J
113	September/21/2014	102.16	December/28/2005	B
477	September/21/2014	44.66	June/16/2009	D
182	September/21/2014	18.08	April/03/2010	B
124	September/21/2014	20.92	February/11/2010	J
1228	September/21/2014	21.14	March/13/2013	D
96	September/21/2014	22.64	January/11/2008	M
2317	September/21/2014	55.33	November/16/2012	A
2382	September/21/2014	32.96	June/06/2013	S
1626	September/21/2014	39.94	August/04/2012	D
3015	September/21/2014	98.6	September/21/2014	C
3171	September/21/2014	8.11	September/21/2014	I
3318	September/21/2014	81.89	September/21/2014	C
3330	September/21/2014	5.12	September/21/2014	C
3472	September/21/2014	12.82	September/21/2014	H
3362	September/21/2014	12.21		B
1974	September/21/2014	4.0	December/22/2010	H
3318	September/21/2014	10.25	September/21/2014	C
3600	September/21/2014	16.38	March/21/2014	L
2592	September/21/2014	108.2	September/02/2013	M
4216	September/21/2014	12.45	June/17/2013	S
4070	September/21/2014	76.72	July/02/2013	S
1756	September/21/2014	39.66	July/01/2013	G
3679	September/21/2014	271.87	September/21/2014	I
4990	September/21/2014	29.38	November/04/2013	C
5273	September/21/2014	9.83	November/28/2013	D
2504	September/21/2014	37.05	July/01/2013	P
7134	September/21/2014	31.41	December/11/2010	B
5448	September/21/2014	29.5	June/27/2009	I
6321	September/21/2014	30.74	March/21/2014	S
7427	September/21/2014	24.51	September/21/2014	C
4240	September/21/2014	48.69	August/07/2013	H
7804	September/21/2014	47.38	September/21/2014	A
7779	September/21/2014	70.16	March/21/2014	C
9473	September/21/2014	26.82	September/21/2014	O
224	September/22/2014	21.0	April/07/2006	F
44	September/22/2014	73.77	January/01/2001	B
306	September/22/2014	52.98	December/12/2008	E
168	September/22/2014	18.15	September/17/2003	H
118	September/22/2014	61.07	May/02/2007	I
235	September/22/2014	47.54	September/19/2010	B
92	September/22/2014	17.09	July/29/2009	D
146	September/22/2014	18.55	May/07/2010	B
2889	September/22/2014	40.53	September/22/2014	N
1282	September/22/2014	29.61	December/06/2011	B
1870	September/22/2014	146.11	December/13/2014	C
2342	September/22/2014	6.61	July/01/2013	G
3740	September/22/2014	11.88	August/01/2013	I
4831	September/22/2014	25.0	March/21/2014	B
4556	September/22/2014	8.11	December/03/2013	G
5123	September/22/2014	36.72	March/21/2014	G
6147	September/22/2014	18.84	July/21/2010	B
5260	September/22/2014	11.72	December/03/2013	C
7086	September/22/2014	38.11	July/08/2003	S
5996	September/22/2014	43.73	September/15/2014	A
7904	September/22/2014	42.96	February/14/2013	M
8187	September/22/2014	8.93	November/15/2004	H
7192	September/22/2014	3.28	September/05/2007	G
8945	September/22/2014	76.05	August/27/2004	M
5996	September/22/2014	3.68	September/15/2014	A
5812	September/22/2014	19.57	July/01/2009	G
7207	September/22/2014	4.42	November/27/2006	L
562	September/23/2014	18.69	July/18/2009	A
123	September/23/2014	57.41	October/25/2002	B
65	September/23/2014	75.6	May/10/2007	C
875	September/23/2014	15.44	December/13/2010	M
72	September/23/2014	9.68	May/06/2008	G
336	September/23/2014	19.26	May/28/2010	N
336	September/23/2014	108.69	May/28/2010	N
1774	September/23/2014	6.15	December/08/2011	L
1076	September/23/2014	73.52	January/22/2012	D
2249	September/23/2014	75.17	September/23/2014	E
1417	September/23/2014	23.69	March/02/2007	B
28	September/23/2014	55.65	April/16/2011	J
3601	September/23/2014	6.15	July/25/2013	D
1873	September/23/2014	75.02	December/22/2014	I
1588	September/23/2014	9.01	July/25/2013	M
1878	September/23/2014	34.34	July/01/2013	I
1588	September/23/2014	26.23	July/25/2013	M
5228	September/23/2014	2.38	July/25/2013	D
6356	September/23/2014	40.57	July/03/2007	F
4253	September/23/2014	6.28	December/20/2014	D
6065	September/23/2014	29.51	September/17/2014	F
6564	September/23/2014	55.08	May/06/2010	S
8582	September/23/2014	33.09	April/23/2013	N
8889	September/23/2014	16.39	May/02/2012	D
8641	September/23/2014	8.09	May/23/2014	I
4977	September/23/2014	56.39	December/20/2013	B
266	September/24/2014	8.53	May/03/2008	B
340	September/24/2014	6.48	April/18/2007	E
134	September/24/2014	67.96	January/01/2001	B
2985	September/24/2014	74.51	September/24/2014	I
1727	September/24/2014	8.2	July/02/2013	S
1694	September/24/2014	172.91	July/01/2013	B
3514	September/24/2014	19.99	September/02/2013	F
3307	September/24/2014	0.66	August/13/2013	A
1506	September/24/2014	11.4	April/18/2015	D
2871	September/24/2014	40.33	July/01/2013	G
2342	September/24/2014	15.56	July/01/2013	G
2871	September/24/2014	36.59	July/01/2013	G
3514	September/24/2014	20.18	September/02/2013	F
4730	September/24/2014	63.88	November/04/2013	P
1876	September/24/2014	7.3	July/01/2013	C
4681	September/24/2014	89.44	August/01/2013	E
5717	September/24/2014	49.84	March/21/2014	S
5270	September/24/2014	55.74	February/27/2003	L
7003	September/24/2014	-7.05	September/24/2014	C
4580	September/24/2014	52.25	September/02/2013	C
5337	September/24/2014	8.6	November/04/2013	M
7045	September/24/2014	1.63	March/29/2014	B
7003	September/24/2014	-8.82	September/24/2014	C
8491	September/24/2014	14.91	November/29/2006	E
5406	September/24/2014	94.92	June/26/2012	G
280	September/25/2014	11.39	January/07/2008	G
173	September/25/2014	68.21	June/05/2007	C
434	September/25/2014	157.39	February/24/2013	D
823	September/25/2014	52.38	June/28/2011	B
1423	September/25/2014	124.83	September/25/2014	B
1536	September/25/2014	67.7	November/30/2012	M
1907	September/25/2014	6.48	November/29/2013	C
147	September/25/2014	35.66	June/24/2011	I
2194	September/25/2014	28.78	July/31/2014	J
2343	September/25/2014	15.57	March/24/2014	C
1753	September/25/2014	69.7	February/06/2015	C
2952	September/25/2014	31.21	September/25/2014	C
2617	September/25/2014	3.68	July/01/2013	B
4169	September/25/2014	47.29	May/15/2013	C
3083	September/25/2014	36.5	January/20/2015	S
4407	September/25/2014	100.0	October/30/2013	D
1870	September/25/2014	3.04	December/13/2014	C
2416	September/25/2014	163.27	July/01/2013	T
3908	September/25/2014	27.54	July/25/2013	B
3931	September/25/2014	43.28	September/17/2013	M
3507	September/25/2014	76.39	July/02/2013	F
4578	September/25/2014	10.48	September/17/2013	P
5224	September/25/2014	40.66	January/09/2014	G
3593	September/25/2014	12.45	December/03/2013	G
4777	September/25/2014	41.63	March/21/2014	C
5640	September/25/2014	51.8	March/21/2014	L
5859	September/25/2014	18.85	November/19/2013	A
4645	September/25/2014	78.12	November/17/2014	S
6685	September/25/2014	48.5	July/17/2006	O
7088	September/25/2014	22.94	March/18/2006	P
7445	September/25/2014	64.92	May/08/2014	I
6226	September/25/2014	4.58	December/01/2013	M
6221	September/25/2014	18.32	July/04/2007	I
5817	September/25/2014	97.37	April/22/2014	Q
7239	September/25/2014	60.0	January/11/2015	P
7128	September/25/2014	51.14	February/13/2013	D
4882	September/25/2014	8.43	April/11/2014	M
4623	September/25/2014	11.38	January/09/2014	G
663	September/26/2014	32.62	February/26/2010	I
336	September/26/2014	84.34	May/28/2010	N
268	September/26/2014	11.39	June/12/2004	B
1059	September/26/2014	48.77	August/25/2010	B
493	September/26/2014	10.15	November/02/2009	B
151	September/26/2014	94.59	March/03/2011	B
1779	September/26/2014	10.57	April/05/2013	N
2789	September/26/2014	18.85	May/29/2013	C
2174	September/26/2014	31.13	November/15/2013	A
3060	September/26/2014	51.8	July/01/2013	B
2396	September/26/2014	23.6	September/06/2013	D
1423	September/26/2014	9.58	September/25/2014	B
1673	September/26/2014	32.7	May/10/2014	M
297	September/26/2014	44.18	April/06/2013	B
1969	September/26/2014	42.9	June/06/2013	G
2837	September/26/2014	11.22	July/10/2013	C
2208	September/26/2014	27.34	July/01/2013	B
3653	September/26/2014	13.85	July/01/2013	L
4696	September/26/2014	68.86	October/04/2013	C
1753	September/26/2014	50.49	February/06/2015	C
3383	September/26/2014	29.51	July/02/2013	I
4723	September/26/2014	35.41	December/18/2013	G
4728	September/26/2014	18.45	July/25/2013	G
3164	September/26/2014	36.72	March/21/2014	B
4947	September/26/2014	5.98	August/21/2013	G
4187	September/26/2014	28.2	August/21/2013	F
5982	September/26/2014	67.87	September/26/2014	C
3591	September/26/2014	49.52	August/20/2013	A
5982	September/26/2014	5.76	September/26/2014	C
4740	September/26/2014	32.71	August/01/2013	C
4721	September/26/2014	38.99	March/21/2014	C
6514	September/26/2014	36.07	September/26/2014	A
5869	September/26/2014	78.69	February/07/2015	C
6368	September/26/2014	60.98	August/23/2014	A
5907	September/26/2014	5.33	June/14/2014	H
8676	September/26/2014	33.27	October/02/2009	G
8344	September/26/2014	5.89	April/19/2013	M
5656	September/26/2014	54.75	March/21/2014	C
7318	September/26/2014	26.88	September/26/2014	L
8697	September/26/2014	34.46	September/01/2011	G
6087	September/26/2014	2.38	May/23/2013	P
8747	September/26/2014	6.82	February/01/2013	C
5960	September/26/2014	29.84	February/14/2013	C
110	September/27/2014	17.46	March/18/2000	B
538	September/27/2014	8.49	November/30/2008	B
16	September/27/2014	8.93	January/01/2001	B
138	September/27/2014	69.26	August/19/2003	H
18	September/27/2014	41.38	July/24/2004	I
91	September/27/2014	19.11	March/20/1999	B
407	September/27/2014	7.3	November/02/2007	D
495	September/27/2014	35.94	October/02/2010	J
844	September/27/2014	23.69	July/24/2010	B
22	September/27/2014	39.43	July/06/2005	B
213	September/27/2014	115.16	June/07/2008	A
182	September/27/2014	19.59	April/03/2010	B
2322	September/27/2014	3.69	December/06/2002	B
2504	September/27/2014	58.8	July/01/2013	P
1739	September/27/2014	76.5	September/26/2013	C
1018	September/27/2014	41.35	July/15/2012	D
1381	September/27/2014	5.56	July/14/2008	B
1661	September/27/2014	119.05	July/01/2013	C
2592	September/27/2014	80.68	September/02/2013	M
2626	September/27/2014	61.97	July/01/2013	C
3941	September/27/2014	40.83	September/27/2014	C
4117	September/27/2014	27.21	July/01/2013	B
4156	September/27/2014	34.87	July/01/2013	C
3238	September/27/2014	29.84	July/01/2013	Q
3989	September/27/2014	113.76	August/01/2013	I
3566	September/27/2014	104.2	April/28/2014	F
4253	September/27/2014	7.69	December/20/2014	D
1576	September/27/2014	17.11	May/30/2013	C
3978	September/27/2014	74.94	December/18/2013	M
3376	September/27/2014	66.22	December/03/2013	G
4365	September/27/2014	58.69	September/02/2013	I
2747	September/27/2014	10.65	March/21/2014	E
4406	September/27/2014	15.16	October/04/2013	H
4873	September/27/2014	54.76	October/04/2013	G
4161	September/27/2014	248.79	November/17/2014	M
